DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
08/19/2016,11:08,,,,,,,,3619      VICTORY BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503774,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,19:20,MANHATTAN,10027,40.8157387,-73.9545483,"(40.8157387, -73.9545483)",WEST 130 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3433552,PASSENGER VEHICLE,OTHER,,,
04/12/2016,19:30,MANHATTAN,10003,40.7379749,-73.9880089,"(40.7379749, -73.9880089)",,,240 PARK AVENUE SOUTH,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3407027,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,19:30,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3428486,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,14:10,,,,,,42 STREET,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3550737,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/30/2016,14:10,,,,,,72 AVENUE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3550401,PASSENGER VEHICLE,,,,
10/30/2016,14:10,,,,,,83 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3550960,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,14:10,,,,,,BROADWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3550764,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/30/2016,14:10,,,,,,NORTHERN BOULEVARD,211 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551887,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,14:10,,,,,,NORTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3550231,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,14:10,,,40.7582878,-73.7374171,"(40.7582878, -73.7374171)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3550351,PASSENGER VEHICLE,,,,
10/30/2016,14:10,,,40.7661576,-73.8922511,"(40.7661576, -73.8922511)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3552008,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,14:10,,,40.7883071,-73.8169876,"(40.7883071, -73.8169876)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3550642,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,14:10,,,40.8274282,-73.8367459,"(40.8274282, -73.8367459)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550681,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/30/2016,15:10,QUEENS,11435,40.7038229,-73.8087892,"(40.7038229, -73.8087892)",SUTPHIN BOULEVARD,89 AVENUE,,1,0,0,0,1,0,0,0,Following Too Closely,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3550053,PASSENGER VEHICLE,BICYCLE,,,
10/30/2016,15:10,,,40.7008401,-73.9859304,"(40.7008401, -73.9859304)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3550245,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,15:10,,,,,,,,,1,0,0,0,0,0,1,0,Unsafe Speed,Unsafe Lane Changing,,,,3550685,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,15:10,BROOKLYN,11218,40.63544,-73.9791136,"(40.63544, -73.9791136)",DAHILL ROAD,40 STREET,,2,0,2,0,0,0,0,0,,,,,,3549987,,,,,
10/30/2016,15:10,STATEN ISLAND,10312,40.5239976,-74.1860995,"(40.5239976, -74.1860995)",HYLAN BOULEVARD,HUGUENOT AVENUE,,2,0,0,0,0,0,2,0,Reaction to Other Uninvolved Vehicle,,,,,3550454,PASSENGER VEHICLE,,,,
08/19/2016,11:08,,,40.5831753,-73.9823551,"(40.5831753, -73.9823551)",,,,2,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,3505300,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,12:08,MANHATTAN,10030,,,,,,216       WEST 140 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504379,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,12:08,QUEENS,11369,,,,25 AVENUE,93 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503421,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,12:08,QUEENS,11375,,,,108 STREET,64 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503383,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
08/19/2016,12:08,QUEENS,11412,,,,,,110-60    DUNKIRK STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503394,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
08/19/2016,12:08,QUEENS,11418,,,,,,87-36     117 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504814,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,12:08,,,,,,138 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503683,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,16:10,QUEENS,11365,40.7392263,-73.7861917,"(40.7392263, -73.7861917)",,,61-48     188 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551254,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,16:10,QUEENS,11372,40.7494317,-73.895873,"(40.7494317, -73.895873)",69 STREET,35 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3550054,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,16:10,QUEENS,11433,40.7075269,-73.7846378,"(40.7075269, -73.7846378)",,,92-18     176 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550265,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/30/2016,16:10,STATEN ISLAND,10308,40.5595985,-74.1601499,"(40.5595985, -74.1601499)",ABINGDON AVENUE,EAST BRANDIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3550664,PASSENGER VEHICLE,,,,
10/30/2016,16:10,STATEN ISLAND,10309,40.5277044,-74.2307326,"(40.5277044, -74.2307326)",,,2900      VETERANS ROAD WEST,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3550844,SPORT UTILITY / STATION WAGON,,,,
10/30/2016,16:10,,,,,,65 STREET,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3550887,PASSENGER VEHICLE,,,,
10/30/2016,16:10,,,,,,BROOKLYN AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551632,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/19/2016,12:08,,,,,,DOWNING STREET,WHITESTONE EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503704,PASSENGER VEHICLE,,,,
08/19/2016,12:08,,,,,,LORILLARD PLACE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503923,PASSENGER VEHICLE,OTHER,,,
08/19/2016,12:08,,,,,,VANWYCK EXPRESSWAY EXTENSION,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503396,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,BROOKLYN,11220,,,,48 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504694,PASSENGER VEHICLE,,,,
04/12/2016,5:04,,,40.6654611,-73.7424548,"(40.6654611, -73.7424548)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3424095,PASSENGER VEHICLE,,,,
04/12/2016,6:30,BROOKLYN,11217,40.6840525,-73.9774579,"(40.6840525, -73.9774579)",FLATBUSH AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3419874,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,6:30,MANHATTAN,10036,40.7580062,-73.9892398,"(40.7580062, -73.9892398)",,,681 8 AVENUE,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3407418,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,6:30,,,40.6105113,-74.0957491,"(40.6105113, -74.0957491)",CLOVE ROAD,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Driver Inexperience,,,3430679,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/30/2016,17:10,BRONX,10466,40.8946624,-73.8613598,"(40.8946624, -73.8613598)",EAST 233 STREET,BRONX BOULEVARD,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Following Too Closely,,,,3551071,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,17:10,BRONX,10468,40.8653307,-73.9056412,"(40.8653307, -73.9056412)",,,2468      WEBB AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3550421,PASSENGER VEHICLE,,,,
10/30/2016,17:10,BROOKLYN,11221,40.6882866,-73.923773,"(40.6882866, -73.923773)",,,61        RALPH AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550213,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,17:10,BROOKLYN,11224,40.5769434,-73.981821,"(40.5769434, -73.981821)",,,1412      MERMAID AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3550570,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,17:10,BROOKLYN,11226,40.6433049,-73.9477905,"(40.6433049, -73.9477905)",CLARENDON ROAD,EAST 31 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3550815,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,17:10,BROOKLYN,11235,40.5769065,-73.9646787,"(40.5769065, -73.9646787)",,,280       BRIGHTON BEACH AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3550572,SPORT UTILITY / STATION WAGON,,,,
10/30/2016,17:10,BROOKLYN,11239,40.6528929,-73.8667311,"(40.6528929, -73.8667311)",ERSKINE STREET,GATEWAY DRIVE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3550691,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/19/2016,13:08,BROOKLYN,11228,,,,,,1432      86 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503937,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,MANHATTAN,10007,,,,BARCLAY STREET,WEST STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504162,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,MANHATTAN,10013,,,,,,185       WEST BROADWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503451,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,MANHATTAN,10036,,,,WEST 41 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504225,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,QUEENS,11365,,,,,,48-26     171 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3503706,PASSENGER VEHICLE,,,,
08/19/2016,13:08,QUEENS,11368,,,,WESTSIDE AVENUE,CORONA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3505717,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,6:40,,,40.6769384,-73.9218247,"(40.6769384, -73.9218247)",,,633 ILYSSA WAY,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3420350,PASSENGER VEHICLE,,,,
04/12/2016,6:45,QUEENS,11434,40.6578766,-73.7705003,"(40.6578766, -73.7705003)",ROCKAWAY BOULEVARD,175 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3424094,PASSENGER VEHICLE,,,,
08/07/2015,16:22,,,,,,HICKS STREET,RAPELYE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3273152,VAN,PASSENGER VEHICLE,,,
10/30/2016,17:10,STATEN ISLAND,10306,40.5704668,-74.1097619,"(40.5704668, -74.1097619)",NEW DORP LANE,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3550653,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/30/2016,17:10,,,,,,38 STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3550478,PASSENGER VEHICLE,,,,
10/30/2016,17:10,,,,,,40 STREET,queens midtown expressway,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551218,PASSENGER VEHICLE,,,,
10/30/2016,17:10,,,,,,49 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551131,SPORT UTILITY / STATION WAGON,,,,
10/30/2016,17:10,,,,,,CAPODANNO BOULEVARD,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3550650,PASSENGER VEHICLE,,,,
10/30/2016,17:10,,,,,,EAST 168 STREET,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3550056,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,17:10,,,,,,LINDEN BOULEVARD,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551335,PASSENGER VEHICLE,,,,
10/30/2016,17:10,,,,,,,,1408      FOREST AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3551239,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,17:10,,,40.7050435,-73.9590323,"(40.7050435, -73.9590323)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3550774,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,17:10,,,40.8058254,-73.9092546,"(40.8058254, -73.9092546)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3550682,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,17:10,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551272,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,17:10,,,,,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3550535,SPORT UTILITY / STATION WAGON,,,,
10/25/2016,21:10,BRONX,10472,40.8316416,-73.8760684,"(40.8316416, -73.8760684)",STRATFORD AVENUE,EAST 172 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3547686,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,17:10,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551707,PASSENGER VEHICLE,,,,
10/30/2016,17:10,BROOKLYN,11226,40.6457966,-73.9601919,"(40.6457966, -73.9601919)",OCEAN AVENUE,REGENT PLACE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3551489,PASSENGER VEHICLE,,,,
10/30/2016,17:10,QUEENS,11430,,,,NASSAU EXPRESSWAY,NORTH HANGAR ROAD,,1,0,0,0,0,0,2,0,Pavement Slippery,Unspecified,,,,3551186,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/30/2016,17:10,,,,,,BEDFORD AVENUE,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,,,,3550949,PICK-UP TRUCK,BICYCLE,,,
10/30/2016,17:10,BROOKLYN,11234,40.6302698,-73.9319849,"(40.6302698, -73.9319849)",AVENUE I,EAST 46 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3552054,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,18:10,BROOKLYN,11207,40.674396,-73.8965093,"(40.674396, -73.8965093)",PENNSYLVANIA AVENUE,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3550692,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/19/2016,13:08,QUEENS,11413,,,,SOUTH CONDUIT AVENUE,222 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503648,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,STATEN ISLAND,10305,,,,ALTER AVENUE,LACONIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3508647,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,,,,,,23 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503423,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504718,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,BROOKLYN,11205,,,,,,880       BEDFORD AVENUE,1,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3507650,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,13:08,QUEENS,11355,,,,KISSENA BOULEVARD,ROSE AVENUE,,1,0,2,0,0,0,0,0,Unspecified,,,,,3504906,PASSENGER VEHICLE,,,,
08/19/2016,13:08,,,,,,VANWYCK EXPRESSWAY,ROCKAWAY BOULEVARD,,1,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3503665,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,18:10,STATEN ISLAND,10305,40.5895141,-74.0894433,"(40.5895141, -74.0894433)",,,1600      HYLAN BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Alcohol Involvement,,,,3550652,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/30/2016,18:10,STATEN ISLAND,10306,40.5719861,-74.1082202,"(40.5719861, -74.1082202)",,,2424      HYLAN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,,,,,3550214,SPORT UTILITY / STATION WAGON,,,,
10/30/2016,18:10,,,,,,43 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550616,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,18:10,,,,,,66 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550788,PASSENGER VEHICLE,,,,
10/30/2016,18:10,,,,,,BEACH CHANNEL DRIVE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3550331,PASSENGER VEHICLE,,,,
10/30/2016,18:10,,,,,,DEAN STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3550497,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,18:10,,,,,,LEXINGTON AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550924,PASSENGER VEHICLE,,,,
08/19/2016,13:08,,,,,,WEST 34 STREET,,,1,0,2,0,0,0,0,0,Unspecified,,,,,3503848,,,,,
08/19/2016,13:08,,,40.752436,-73.897467,"(40.752436, -73.897467)",,,,2,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,3504968,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,14:08,BROOKLYN,11221,,,,,,1534      BROADWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3529692,SPORT UTILITY / STATION WAGON,,,,
08/19/2016,14:08,MANHATTAN,10002,,,,,,410       GRAND STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503460,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,14:08,MANHATTAN,10036,,,,WEST 42 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504219,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,14:08,QUEENS,11377,,,,,,51-31     NORTHERN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3507180,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,14:08,STATEN ISLAND,10304,,,,,,729       BAY STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504990,PASSENGER VEHICLE,,,,
10/30/2016,18:10,QUEENS,11420,40.6773349,-73.8254709,"(40.6773349, -73.8254709)",ROCKAWAY BOULEVARD,113 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3550326,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,18:10,,,40.8156043,-73.9342929,"(40.8156043, -73.9342929)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3550019,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/30/2016,19:10,BROOKLYN,11203,40.6568012,-73.9279933,"(40.6568012, -73.9279933)",CLARKSON AVENUE,EAST 53 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550820,SPORT UTILITY / STATION WAGON,,,,
10/30/2016,19:10,BROOKLYN,11213,40.6784212,-73.9413276,"(40.6784212, -73.9413276)",,,43        KINGSTON AVENUE,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3550261,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,19:10,BROOKLYN,11219,40.6286836,-74.0121408,"(40.6286836, -74.0121408)",FORT HAMILTON PARKWAY,BAY RIDGE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3551153,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,19:10,BROOKLYN,11234,40.6314722,-73.9195434,"(40.6314722, -73.9195434)",FLATLANDS AVENUE,EAST 59 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551286,PASSENGER VEHICLE,,,,
08/19/2016,14:08,,,,,,CROPSEY AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503939,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,14:08,,,,,,EAST 65 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504285,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,14:08,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3505161,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,15:08,BROOKLYN,11219,,,,58 STREET,13 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504652,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,15:08,MANHATTAN,10001,,,,8 AVENUE,WEST 28 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504223,PASSENGER VEHICLE,VAN,,,
08/19/2016,15:08,MANHATTAN,10007,,,,CENTRE STREET,CHAMBERS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3506613,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,15:08,,,,,,55 STREET,,,2,0,1,0,1,0,0,0,Unspecified,,,,,3533273,BICYCLE,,,,
08/19/2016,15:08,,,,,,PARK ROW,,,3,0,0,0,0,0,6,0,Unspecified,Unspecified,,,,3503453,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/07/2012,17:00,,,,,,JEWETT AVENUE,VICTORY BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,284711,PASSENGER VEHICLE,,,,
10/30/2016,19:10,QUEENS,11354,40.7661594,-73.8209025,"(40.7661594, -73.8209025)",35 AVENUE,146 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3550284,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,19:10,QUEENS,11358,40.7584175,-73.7967063,"(40.7584175, -73.7967063)",NORTHERN BOULEVARD,170 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3550288,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2016,19:10,QUEENS,11430,40.6661512,-73.8057432,"(40.6661512, -73.8057432)",SOUTH CONDUIT AVENUE,134 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3550329,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/30/2016,19:10,STATEN ISLAND,10309,40.5349488,-74.237057,"(40.5349488, -74.237057)",,,35        ANDROVETTE STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3550839,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
10/30/2016,19:10,,,,,,66 AVENUE,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3550279,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,19:10,,,,,,80 STREET,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3550888,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,19:10,,,,,,BOSTON ROAD,PELHAM PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551530,FIRE TRUCK,SPORT UTILITY / STATION WAGON,,,
10/30/2016,19:10,,,,,,MEEKER AVENUE,VANDERVORT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550435,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/30/2016,19:10,,,40.6923113,-73.8814557,"(40.6923113, -73.8814557)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3550891,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
